,Total,Data loading,Forward,Backward activation,Backward weight,Clip/reduce,Add noise,Update,Peak memory usage
resnet18_32x32_512_elegant_int8,143.08559651277503,1.0019224517199459,10.372592478382344,17.306695179063446,75.35757310049874,34.864373927213705,1.2928861254940227,2.209001657914142,1450840064
resnet50_32x32_256_elegant_int8,221.40707531753853,0.7414866466911472,22.902160274739167,34.97050732982402,114.54816261602907,40.80295313621054,2.106645853543768,3.980965030436613,1297215488
resnet152_32x32_128_elegant_int8,451.67377287027784,0.5757200474641762,72.09098825649339,70.43432702823561,219.49538116065824,63.41075358098867,6.755168973183145,15.499857007240763,2352099840
resnet18_224x224_256_elegant_int8,462.8340857369559,14.487906378142688,62.455736860937,116.4830241884504,212.89057494182975,52.478138962570505,0.951231915427714,1.7152051536404356,9631168000
resnet50_224x224_128_elegant_int8,642.7302895760049,7.520991928723394,117.56097053994938,162.4075174331665,266.7597416858284,81.09236584877482,2.0984330682121977,3.839341961607641,12959796736
resnet152_224x224_64_elegant_int8,866.1955254418509,4.204317015044543,153.04200016722388,198.0075641554229,370.12778445652555,121.78633641223519,5.260672956096883,10.66518803032077,15437471744
bert-base_32x32_32_elegant_int8,165.48711183119792,0.5762212130488181,32.41796152932303,27.351863530217386,54.03059957465347,38.32465903613032,4.917209540094648,6.658984690296407,2179752960
bert-large_32x32_16_elegant_int8,284.0222168941887,0.5099165196321449,52.16255723213663,50.51177861739178,100.20593423259501,59.1321088829819,10.404583872581014,9.139301825542839,6685283328
bert-base_64x64_32_elegant_int8,197.12154719294335,0.49708570752825054,40.95078244501231,41.32916732710235,56.31005970312624,48.04542658280353,4.069959290173589,4.738664140506667,2361181184
bert-large_64x64_16_elegant_int8,368.32309499078866,0.5259221913863201,74.21143687501245,78.68906916404256,111.18913819838544,82.00365932620302,10.532807150665594,9.005018642970494,6913078784
bert-base_128x128_32_elegant_int8,287.4154339031297,0.532938509571309,73.25121334620884,74.87886779162349,60.599315954714406,65.68814441135952,4.922906364713397,6.374607280809052,4117648896
bert-large_128x128_16_elegant_int8,506.1731070888286,0.5116876290768994,133.75587852633728,131.9760327436486,110.17924655213648,107.31765124262596,10.767276384392563,9.676378600451411,7370282496
bert-base_256x256_32_elegant_int8,461.153261515559,0.5444920792871591,151.15110728205468,152.95408209975884,77.90078285762242,66.23639503790407,4.926173441264094,6.256006201919244,8726860800
bert-large_256x256_16_elegant_int8,788.5579284356564,0.5458301427413006,254.91734183564478,257.16858494038485,138.01962334769112,111.00249529858024,12.127394199371338,12.655338462518186,13043228160
bert-base_512x512_32_elegant_int8,864.7958088894279,0.593107573840083,324.24827497832626,349.34857183573195,111.0833378422017,66.38630726872658,5.196431644108831,6.759784659560846,22048199680
bert-large_512x512_8_elegant_int8,773.8604667235394,0.515782103246572,277.02627619918513,291.10721909269995,125.13988292460539,59.10575144631522,10.421322151106232,8.694536831914162,16676451328
deepspeech_32x32_16_elegant_int8,136.69184762604382,0.4998494167717136,26.84758390699114,21.673937233126892,45.055423853348714,32.32865894084074,5.690539807689433,4.19713526355977,10571812352
gnmt_32x32_16_elegant_int8,207.04882485525948,0.5050897598266602,66.39715360135449,59.744978437618336,27.869283072802485,41.09235119333073,6.442948127279476,4.607986430732572,5198357504
deepspeech_64x64_16_elegant_int8,190.06575127037203,0.5461585764982262,47.925822588862204,39.47503955996766,50.67814998237454,41.08165433455487,5.737101078033447,4.197030651326082,10743201792
gnmt_64x64_16_elegant_int8,341.2741884893301,0.5256691757513552,125.10114056723458,117.24215137715242,30.96471745627267,55.983616128259776,6.444724068349721,4.626142735383948,5396121088
deepspeech_128x128_16_elegant_int8,300.3619690330661,0.532116208757673,91.50156196282835,75.34298604848433,65.30075265923325,57.55637324586206,5.6096793729431775,4.108684403555734,11090606080
gnmt_128x128_16_elegant_int8,567.47931120347,0.5596778830703424,222.45712426243995,217.05694344578956,40.60240245351986,75.1353782926287,6.601490706813578,4.6783977625321365,6786326528
deepspeech_256x256_16_elegant_int8,511.17151610705315,0.6648739989922972,178.00844202236254,147.62431991343595,93.96647151635618,80.83243811860376,5.59202605364274,4.11133133635229,11783315456
gnmt_256x256_8_elegant_int8,1077.4722683186433,0.5711390047657247,458.8207152425026,515.5441688031566,51.093135210932516,39.997845591331014,6.459264293008921,4.58197934286935,10273648640
deepspeech_512x512_16_elegant_int8,938.7579791399897,0.9743145533970424,383.15574976862695,294.665409594166,168.40522154983208,81.34969730766453,5.656803048386866,4.178614032511809,13168712704
gnmt_512x512_4_elegant_int8,1704.3557337352208,0.5920492872899893,848.8670271270129,745.3145932178109,76.28270861567283,21.829824914737625,6.483117979400012,4.635112626211984,17253241856
