,Total,Data loading,Forward,Backward activation,Backward weight,Clip/reduce,Add noise,Update,Peak memory usage
bert-base_64x64_32_naive_no,354.4375409885329,0.5581889833722796,41.57386993875309,41.47386064334791,90.99131944228192,149.61554322923934,23.669279351526377,5.46690152615917,17626297856
bert-base_64x64_32_reweight_no,341.15788644673876,0.6058921619337432,41.108832067372845,41.88605960534544,91.9408214335539,110.30758400352634,21.060564080063177,4.741955776603854,6669160960
bert-base_64x64_32_elegant_no,206.53862612588065,0.5466743391387316,41.74335392153993,41.56623811137919,64.2179925101144,47.75280475616455,4.123277832050713,5.343977285891163,3226852864
bert-base_128x128_32_naive_no,443.15315266044774,0.6209295623156489,72.18454078752167,75.23520625367456,115.43551999695447,149.78127333582665,23.437901419036244,5.343286358580297,17654920704
bert-base_128x128_32_reweight_no,519.5579650450726,0.5958956115099848,71.25952779030314,75.30446685090357,115.08528067141162,200.58216124164815,22.416740047688386,4.750358815095862,6691754496
bert-base_128x128_32_elegant_no,309.13758034608804,0.543628420148577,72.125607607316,75.19916125706264,86.86421472199109,63.60775283891328,4.24134095834226,5.333973436939473,4447511040
bert-base_256x256_32_naive_no,644.5764887089632,0.5790992658965441,149.02737432596635,152.65467702126017,165.22987521424585,149.77869695546676,21.374376452699,4.851766995021275,17643800064
bert-base_256x256_32_reweight_no,938.6134123315617,0.6543203276030871,148.7415737035323,152.8909595645204,166.66885298125598,411.44617236390405,23.354464647721272,5.13357045699139,9228771840
bert-base_256x256_32_elegant_no,513.3869915592427,0.5910080306384028,149.5810893117165,153.8757134457024,135.13147301576575,63.92519627785196,4.193286735184339,4.880099880452058,8845946368
bert-base_512x512_32_naive_no,1122.3097455744842,0.6342712713747608,321.7649411182014,350.0029992084114,271.6643980571202,149.99203779259506,22.122721282803283,5.0945233325569,22657291776
bert-base_512x512_32_reweight_no,1877.5318569066574,0.7805240397550621,322.0424068217375,348.8454015887514,267.6770103221037,878.3831012492277,24.63906395192049,5.396959732989876,22428443136
bert-base_512x512_32_elegant_no,983.16520087573,0.5944821299338827,322.56799328083895,349.6202060154506,235.8485226533851,63.95605914446772,4.222345512740466,5.135818403594348,22551064064
bert-large_32x32_16_naive_no,555.5682985150085,0.6290966150711994,53.72153009687151,51.42384645890216,146.14837266960922,245.30578389459725,46.003784452165874,10.132208162424515,26005061120
bert-large_32x32_16_reweight_no,472.4664298855528,0.6356725887376435,51.43907848669558,50.46514832243628,144.84091437592798,126.06074858684929,39.763058934892925,8.604626266323791,6589745664
bert-large_32x32_16_elegant_no,283.8670964143714,0.5838968315903021,53.524430917233836,50.19961571206852,99.33342809093241,58.25724792480469,10.588274790316213,9.409904479980469,7265660416
bert-large_64x64_16_naive_no,612.0502218908193,0.5993721436481086,74.98175757271903,72.81559097523592,161.21213046871887,247.10958101311508,44.085706983293804,9.251901081630162,26006187520
bert-large_64x64_16_reweight_no,618.2898526289025,0.6596555515211455,72.59463777347487,74.93020806993756,165.26381093628552,197.2205955155042,45.317277616384075,10.057792371633102,6591085056
bert-large_64x64_16_elegant_no,369.6009382909658,0.5400934997869997,75.62325438674615,75.2788392864928,117.43356864306392,79.27019051143101,10.390836574593369,8.98164145800532,8074366976
bert-large_128x128_16_naive_no,770.2117306845529,0.6122078214372907,133.08715577028235,130.97790795929578,202.70838056291853,246.9463786300348,43.880937050799936,9.8911815760087,26010406400
bert-large_128x128_16_reweight_no,933.5537321713506,0.6242649895804269,133.02823232144726,130.8629610100571,205.66220429478858,358.0746748009507,44.37751429421561,9.258693578291913,7449942528
