,Total,Data loading,Forward,Backward activation,Backward weight,Clip/reduce,Add noise,Update,Peak memory usage
gnmt_256x256_16_reweight,1651.5201403170215,0.5245014112822863,474.076441356114,437.79439098980964,139.02145015950106,588.544487953186,7.323425643298091,4.045666480550961,17312061440
gnmt_256x256_16_elegant,1213.907475374183,0.4819266650141502,485.441550916555,463.0007743835449,144.38787734751799,108.91261353784678,7.405957397149534,4.079319992843939,18020616192
deepspeech_32x32_16_naive,267.114376535221,0.41183160275829084,26.158452033996582,21.752493722098215,163.6213526433828,43.69713092336849,7.251408635353555,4.109090688277264,20555208704
deepspeech_32x32_16_reweight,162.92809223642155,0.4425097484977878,29.11184515271868,21.591033254350936,42.354873248509,57.49087430992905,7.544490755820761,4.222945291168836,10583416320
deepspeech_32x32_16_elegant,238.76770905085974,0.4191982502840003,26.17668375676992,21.6172422681536,47.336884342894265,131.6926908493042,7.222730286267339,4.097279237241161,10583172608
deepspeech_64x64_16_naive,314.0810484788856,0.4403104587477081,47.25301509000817,39.3053049943885,171.9952018893495,43.57564449310303,7.270260733001086,4.130828137300452,20596694016
deepspeech_64x64_16_reweight,235.43103617064807,0.47269646002321825,47.10890808883978,39.325791962292726,52.15437314948257,84.57257553022735,7.429278626733897,4.197393144880023,10766197248
deepspeech_64x64_16_elegant,294.1786513036611,0.42988572801862446,47.007358804041026,39.360995195349865,54.853452604644154,141.04301717329997,7.210225475077727,4.082752733814473,10763722240
deepspeech_128x128_16_naive,421.3150812655079,0.4924000525961117,90.18160858932806,75.18241843398737,200.42584137040743,43.586954778554485,7.233938392327756,4.109202599038883,20683777024
deepspeech_128x128_16_reweight,396.5899409080038,0.5358895476983518,90.08933086784519,75.26967720109589,80.52657818307682,138.37557666155757,7.425578273072535,4.1991155974718986,11132185088
deepspeech_128x128_16_elegant,419.9528353554862,0.48604790045290575,89.96713648037034,75.40743691580636,84.43983654100067,158.1488126443357,7.226953701097138,4.083686945389728,11125247488
deepspeech_256x256_16_naive,643.1175956920702,0.6329599691897022,176.39652077032596,147.6022905232955,263.39710731895605,43.630512393250754,7.246778935802226,4.106416994211625,20855124992
deepspeech_256x256_16_reweight,723.3946201752643,0.6467955453055245,176.2327734304934,146.69444366377226,142.11389726522017,246.15388500447176,7.274515774785256,4.11951055332106,11864390144
deepspeech_256x256_16_elegant,673.5099846003006,0.6321060414216957,175.99649575291846,148.4983356631532,144.6833924079428,192.23306517698327,7.184826597875478,4.08360666158248,11847642624
deepspeech_256x256_16_elegant,1657.2472615675492,68.4266523881392,375.7026195526123,158.70189666748047,149.25396797873756,192.5889377593994,7.851492274891246,4.239234057339755,11847642624
