,Total,Data loading,Forward,Backward activation,Backward weight,Clip/reduce,Add noise,Update,Peak memory usage
resnet18_32x32_512_naive_no,173.05546147482735,1.0126391235662966,9.090097583070094,16.90022799433494,79.30914236574756,58.483617646353586,6.57497620096012,1.5170111948130083,24302161920
resnet18_32x32_512_reweight_no,181.05991762511584,1.066631200362225,9.302071162632533,17.535343462107132,78.50098366640051,66.10053169484041,6.722666779342963,1.5283117488938935,5181025792
resnet18_32x32_512_elegant_no,223.37372205695328,1.015006279458805,8.918389982106735,17.592982370026256,96.46793729431775,90.6709956344293,6.404054408170739,1.4776186067230848,651658752
resnet18_224x224_256_naive_no,498.10177209425945,14.641131673540388,62.26559561126086,114.2314015602579,267.0710135479363,31.39874643209029,6.696975961023448,1.6172345803708446,18398040064
resnet18_224x224_256_reweight_no,717.0855123169569,14.575313548652494,62.232730339984506,113.4998336130259,264.255268233163,253.2110700801927,7.27178125965352,1.7683773624653718,11018774528
resnet18_224x224_256_elegant_no,456.6157642675906,14.85422436071902,62.2471741267613,114.60661644838294,182.17458542025818,73.92844562141262,6.6941295351300925,1.567453754191496,9702214144
resnet50_32x32_256_naive_no,273.6679680493413,0.7338475207893216,22.020556488815618,33.94889831542969,129.3171619882389,65.80114364624023,17.523553906654826,3.8434656298890406,26570024960
resnet50_32x32_256_reweight_no,293.1508020478852,0.7165597409618144,22.415071117634675,31.680367430862116,117.54851925129793,98.71198936384552,17.677321725962113,3.765008887466119,3091658240
resnet50_32x32_256_elegant_no,307.928559731464,0.7014615195138114,21.790292798256388,32.557776996067595,111.23444849131059,119.75893873097945,17.24718541515117,3.8862714962083467,1317799936
resnet50_224x224_128_naive_no,646.5698869860902,7.547882138466348,117.53223136979706,161.83587969565878,302.1592947901512,36.41193983506183,16.953499949708277,3.715057762301698,21952473088
resnet50_224x224_128_reweight_no,1000.0638450895037,7.516406020339654,117.75167134343361,160.17330665977633,297.41540247080275,393.46719517999765,18.548768393847407,4.564888623295998,13777132032
resnet50_224x224_128_elegant_no,616.0180860636185,7.6759080497586,117.37237657819476,161.16836362955522,229.42662030823377,79.48291685143296,16.741730728927923,3.55131772099709,17700182528
resnet152_32x32_128_naive_no,547.832153281387,0.5934360075970085,61.93925409900899,63.72049146768998,273.9214313273527,84.89656691648523,51.01517998442358,10.571844723759865,31578626560
resnet152_32x32_128_reweight_no,649.5027615099538,0.57457904426419,59.80939037945806,63.49264358987614,262.2791577358635,205.5034199539496,46.65249707747479,9.510993957519531,2180359680
resnet152_32x32_128_elegant_no,527.3901272793205,0.5588020597185407,60.181007093312786,65.30671217003648,183.2491549667047,159.74704625655193,46.65123686498525,10.411744215050522,2203688448
resnet152_224x224_64_naive_no,866.4629167439987,3.957502695978904,153.27477698423425,194.0900841537787,384.14462975093295,69.73056890526597,48.64068420565858,11.419181921044174,21189560320
resnet152_224x224_64_reweight_no,1291.7119215945809,3.972929351183833,152.56336513830692,193.58051066495935,378.49019741525456,505.0854999191907,46.123779549890635,10.054734288429728,13180208640
resnet152_224x224_64_elegant_no,876.5910425964667,3.9693117141723633,153.41859690997066,198.54492800576347,318.73176027804004,139.6674275884823,49.8378155182819,10.953085763113839,18480990720
