,Total,Data loading,Forward,Backward activation,Backward weight,Clip/reduce,Add noise,Update,Peak memory usage
resnet18_32x32_512_naive_no,286.4815483287889,1.0628456972083267,11.392294144143863,27.290003640311106,178.6742186059757,56.93048846964933,8.517588887895856,2.194823050985531,24259923968
resnet18_32x32_512_reweight_no,318.1184822199296,1.1012237899157467,10.392806967910456,26.86250453092614,176.6453908414257,62.831250988707254,6.714419442780164,1.5528007429473254,10103434752
resnet18_32x32_512_elegant_no,163.88395367836466,1.0651374349788743,10.329570089067731,27.162345088258082,67.36088275909424,54.85071361308195,0.9842425174250895,1.4994436380814533,1147110400
resnet50_32x32_256_naive_no,416.6563408715384,0.7435667271516762,28.030648523447464,46.034681553743326,248.10523159649907,64.02984687260219,23.080653073836345,5.613375683220065,26654222336
resnet50_32x32_256_reweight_no,482.88884211559684,0.7981670146085778,23.676495162808166,46.50053442740927,249.83508976138367,98.47055649270817,17.216478075299943,3.7844473001908283,5718275584
resnet50_32x32_256_elegant_no,232.05801905417928,0.7294270457053671,22.50310839438925,45.358957076559264,105.63962673654362,51.124930050908304,1.8847118287670368,3.5364627838134766,1460355584
resnet152_32x32_128_naive_no,728.6251905013104,0.6141394984965421,64.5451934970155,73.47213735385817,448.4176319472644,79.2749074040627,49.251926188566244,10.457615463101135,31557493760
resnet152_32x32_128_reweight_no,949.1432564599173,0.6696739975286989,67.86749557572968,80.64336679419692,476.8165252646621,189.4762929604978,50.85931018907197,10.521032372299505,3604522496
resnet152_32x32_128_elegant_no,431.56216825757707,0.576087406703404,65.88145421475781,74.96807283284713,208.66763397138945,63.451598848615376,5.023060029866744,9.780017697081274,2107691520
resnet18_224x224_256_naive_no,668.4461199507422,14.683823196255432,110.48307467480095,176.55800070081438,328.2604047230312,29.45302943794095,6.917094697757643,1.7103832595202388,19837014016
resnet18_224x224_256_reweight_no,1042.1050105776105,14.982223510742188,110.5422560049563,176.3141106586067,327.7547675736096,385.56267047414974,6.99417445124412,1.630661438922493,13318885888
resnet18_224x224_256_elegant_no,579.8780285582251,14.788904968573123,110.27010362975452,177.78356951110217,197.87870786627946,75.25499871312356,0.9377866496845167,1.596621104649135,8841252352
resnet50_224x224_128_naive_no,860.2660602452804,7.589877868185238,176.36366036473487,233.6601651444727,386.9272446145817,34.29820586223992,16.555513654436385,3.927792821611677,26092414976
resnet50_224x224_128_reweight_no,1401.5674591064453,7.625110295354103,176.2922783287204,235.3432202825741,395.8152605562794,534.605675814103,19.214318723094706,4.432342490371393,19297829376
resnet50_224x224_128_elegant_no,787.7788178774775,7.749611017655353,175.83016959988342,233.94498046563595,285.7459958134865,77.2847561738929,1.9926453178026238,3.7568491332385006,17195393024
resnet152_224x224_64_naive_no,1113.6909771938713,4.010018037289989,222.56135453983228,269.16484686793115,509.6823098708172,44.658325156387015,50.24564996057627,10.722712594635633,23870441472
resnet152_224x224_64_reweight_no,1813.51637840271,4.560913358415876,221.4804425531504,271.2173194301372,529.7735418592181,670.612889893201,50.338893520588776,11.216613711143026,18977135616
resnet152_224x224_64_elegant_no,1034.333915126567,4.004488185960419,224.94370110180913,270.8496877125331,382.5394493414431,132.6551087632471,5.128428820444613,11.139195792529048,18004630016
bert-base_32x32_32_naive_no,273.49124879253156,0.5787538022411113,28.64928878083521,30.565074511936732,148.84912967681885,36.54402859356939,21.961693861046616,5.137251347911601,17632355840
bert-base_32x32_32_reweight_no,318.98005154668067,0.5447961846176459,26.571509789447394,27.76477774795221,145.74150893152978,67.26217026613196,20.580897525865204,4.483994172543896,6681993728
bert-base_32x32_32_elegant_no,176.03307354206942,0.5685747886190609,32.56888535557961,29.56330289646071,62.414244632331695,36.94628293173654,5.534986712494675,7.1555059783312736,2618917376
bert-large_32x32_16_naive_no,490.97761815908007,0.6666572726502711,62.862982555311554,51.73368843234315,242.57227352687292,59.891073071226785,57.1997238665211,14.067464945267657,26004848128
bert-large_32x32_16_reweight_no,616.9196342935368,0.6182266741382832,59.4625643321446,54.14151902101478,251.80055657211616,138.92389316948092,52.60931229104801,12.791451142758739,6589761536
bert-large_32x32_16_elegant_no,303.1634505914182,0.5629281608425841,51.44140428426314,55.86254353425941,114.76344351865808,59.01341163868807,10.765944821493965,8.525181789787448,7265726464
bert-base_64x64_32_naive_no,310.0519034327293,0.549863795844876,41.05398362996627,43.19666599740788,159.86778298202827,36.58422401973179,22.89939169981042,4.748675287986289,17626875392
bert-base_64x64_32_reweight_no,409.4459548288462,0.5433170162901586,40.885995845405425,42.967818221267386,160.63690672115405,112.18206493221983,20.67980960923798,4.560054564962582,6669173248
bert-base_64x64_32_elegant_no,214.1862037230511,0.5312160569794324,41.034012424702546,43.17646853777827,70.95813521560358,48.08281520921357,4.299133660841961,4.81378545566481,3226951680
bert-large_64x64_16_naive_no,516.0235361177095,0.5414680558807996,73.58430356395488,72.24440574645996,258.89576697836117,59.71683774675642,40.041488044115965,8.999031417223872,26007170560
bert-large_64x64_16_reweight_no,720.3519125373996,0.589701594138632,71.59600939069476,78.72259616851807,270.1881540064909,202.45012215205603,41.847469855327994,8.653161477069466,6591100928
bert-large_64x64_16_elegant_no,390.95063112219987,0.635662857367068,77.7844068955402,76.13268433784953,126.98137211313053,82.38033730643136,12.095759946472791,12.816553213158432,8074433024
bert-base_128x128_32_naive_no,387.8147066855917,0.5060312699298469,71.52896754595699,75.13040182541828,176.62024741270105,36.44422852263159,21.686334999240174,4.873390100440201,17653925376
bert-base_128x128_32_reweight_no,574.0651597782057,0.5250098753948601,70.96631186349052,74.73347138385384,177.65067548167949,199.53465705015222,20.67050885181038,4.410123338504714,6691766784
bert-base_128x128_32_elegant_no,313.77782383743596,0.55200956305679,72.89792080314793,74.54712536870217,87.58180573521828,65.88689549115239,4.904617433645288,6.215728059106944,4447609856
bert-large_128x128_16_naive_no,678.2645157405308,0.5349115449555066,131.98887085428044,131.50545772241085,301.2227574173285,59.70610891069685,42.15960356653953,9.111506598336357,26010406400
bert-large_128x128_16_reweight_no,1011.8822978467357,0.5072890495767399,131.61225221594987,129.91097508644572,300.636245279896,356.6688104551666,39.537417645357095,8.637768881661552,7450011136
bert-large_128x128_16_elegant_no,556.993370153466,0.5199592940661372,131.94916929517473,132.16272665529834,165.2420098051733,106.04012035836979,10.275675973113703,8.82376700031514,9693495296
bert-base_256x256_32_naive_no,592.5508323980838,0.4921275742199956,148.49566926761548,152.369389728624,228.53039965337638,36.46607544957375,20.844515489072215,4.328812871660505,17643800064
bert-base_256x256_32_reweight_no,972.6793255124774,0.5637480288135762,143.7743123696775,150.2039675809899,226.58539304927905,400.22571962706894,20.871602759069326,4.961308167905224,9228873728
bert-base_256x256_32_elegant_no,519.3826057473008,0.5226086597053372,149.21725282863696,154.7838936046678,141.02076300796196,63.9535436630249,3.967478966226383,4.6982570570342395,8846045184
bert-large_256x256_16_naive_no,997.0417971513709,0.5518927866098832,249.66951292388293,255.1965956785241,381.7431172546075,59.681860768065164,39.581213678632466,8.692743826885613,26018844160
bert-large_256x256_16_reweight_no,1660.3950408040262,0.5507517834098972,248.71783353844467,254.02486324310303,384.4050558245912,680.0592845799972,39.9695805140904,8.530417267157107,13507421696
bert-large_256x256_16_elegant_no,883.9863076501963,0.5908255674401108,251.18992036702682,257.2017470184638,247.3854096860302,106.28667611491923,10.592696199611742,8.776341165815081,13122451968
bert-base_512x512_32_naive_no,1069.6897871640265,0.6712018227090641,321.8103671560482,349.62886936810554,333.4858076913016,36.75392452551394,21.58648140576421,4.571508388130033,22657291776
bert-base_512x512_32_reweight_no,1925.9494324119723,0.6778994385077028,321.3418746481136,347.58648823718636,330.10947461030923,876.5051024300711,19.635784382722814,4.528860656582579,22428545024
bert-base_512x512_32_elegant_no,982.7258611211971,0.5504476780794105,322.1072055855576,348.95920996763266,237.60119807963468,63.63876081972706,4.209481200393365,4.490380384484116,22551162880
bert-large_512x512_8_naive_no,984.648728857235,0.5418743406023298,274.9240106465865,291.8420421833895,331.8799904414586,34.10184626676598,40.20499209968411,8.971450280170052,16959426048
bert-large_512x512_8_reweight_no,1710.8255843726956,0.6186256603318818,274.97204469174756,288.61539217890527,323.9040009829463,740.1949410535851,41.70580786101672,9.722695058705856,16862798848
bert-large_512x512_8_elegant_no,895.8684278994191,0.5617482321602958,277.48892501908904,291.5258894161302,245.5715554685009,58.72508428534683,10.687783187749435,9.388738748978595,16843714560
deepspeech_32x32_16_naive_no,287.89969123139673,0.5311868628677057,30.060133155511352,28.828297342572892,172.40832533155168,43.9365664306952,7.676435976612325,4.225998508686922,20555208704
deepspeech_32x32_16_reweight_no,345.56442377518636,0.4688136431635643,28.26151555898238,29.697007062483806,174.22422340938024,74.6721905104968,7.509331313931212,4.237077674087213,10581057024
deepspeech_32x32_16_elegant_no,176.33496985143546,0.5237180359509527,27.08896812127561,44.46640306589555,62.186110282430846,31.30590351260438,5.774111061680074,4.227368199095434,10572347392
gnmt_32x32_16_naive_no,323.2179709843227,0.5530702824495277,68.06996160623979,58.261083096874,136.18847302028112,47.035424076780984,8.287602541398028,4.541321676604602,22219960832
gnmt_32x32_16_reweight_no,434.4064216224515,0.617752269822724,67.4472512031088,57.48592104230608,136.26680325488655,136.84410951575455,8.16987485301738,4.544618178387077,6916106752
gnmt_32x32_16_elegant_no,208.51966799521932,0.5244211274750379,67.77861410257768,58.77155917031424,27.836026833981883,42.041509277966554,6.49382209777832,4.679638512280523,5475505664
deepspeech_64x64_16_naive_no,316.20010794425497,0.4962512425013951,48.27673094613211,39.26154788659544,173.01181141211063,43.51861622868752,7.300513131277902,4.119491090579909,20596366336
deepspeech_64x64_16_reweight_no,441.4289362576543,0.9771293523360272,50.69550689385862,49.09519273407605,184.97434197639933,120.16757896968296,7.558900482800542,4.351343427385602,10762199552
deepspeech_64x64_16_elegant_no,192.44940426884864,0.5614708880988919,47.74103845868792,39.47422942336725,54.0454670069169,40.23580119074607,5.767842020307269,4.1973201596007055,10746769408
gnmt_64x64_16_naive_no,480.7175519515057,0.5824346931613221,129.7198436698135,140.43614085839718,149.78707079984704,47.06176689692906,8.271971527411013,4.553901905916175,22289748992
gnmt_64x64_16_reweight_no,797.4042284245394,0.6584075032448282,157.2598851456934,134.35420211480587,149.11300308850346,319.19483749233945,9.166688335185148,4.562757453139947,7551388672
gnmt_64x64_16_elegant_no,341.79762431553434,0.5381520913571728,121.75773601142727,110.12126961532904,40.62154446815958,57.33049013176743,6.417784754110842,4.617987846841618,6050166784
deepspeech_128x128_16_naive_no,455.6535847333013,0.6067825823414082,123.12629028242462,75.31997865560103,201.46006953959562,43.307788518010355,7.423415475962114,4.191342665224659,20683777024
deepspeech_128x128_16_reweight_no,614.3329386808434,1.3744076903985472,92.82299207181347,75.48901986102669,202.18609060559953,209.83674331587187,7.630287384500309,4.329496500443439,11128154624
