,Total,Data loading,Forward,Backward activation,Backward weight,Clip/reduce,Add noise,Update,Peak memory usage
resnet18_32x32_512_naive_no,209.85166150696423,1.0356197551805146,8.992236487719477,16.724586486816406,85.88848551925348,88.26906340462821,6.714056949226224,1.5821481237606125,24300524032
resnet18_32x32_512_reweight_no,227.14345065914856,1.0236769306416413,10.228833373712034,17.254048464249593,88.18934401687311,64.93299104729478,8.834031163429728,2.1714580302335778,10005856256
resnet18_32x32_512_elegant_no,130.92072399295105,1.015487982302296,8.705178085638552,17.071113294484665,63.56828366493692,37.30371621190285,0.8101399305219553,1.5398093632289342,1532632064
resnet50_32x32_256_naive_no,334.6117759237484,0.7520111239686305,25.35127133739238,32.956819145046936,139.1026414170557,106.9325792546175,22.564352775106624,5.490996399704291,26571204608
resnet50_32x32_256_reweight_no,387.69930966046394,0.6974084036690849,25.349531854901993,33.601429997658244,144.26099037637516,108.44258872830137,22.546006708729024,5.386342807691925,5498391552
resnet50_32x32_256_elegant_no,208.30884028454216,0.7146134668466996,22.209172346154038,32.96308858054025,97.44437616698596,47.64697865077427,1.868262064700224,3.761933774364238,1511327232
resnet152_32x32_128_naive_no,697.9924002472235,0.5712119900450414,63.57560109119026,70.82318043222233,340.64048893597663,154.21395885701082,51.82586397443499,11.688356496849838,31559820288
resnet152_32x32_128_reweight_no,879.7004174213021,0.6553761813105369,72.16139715545032,69.74907797210071,341.91984789712086,229.50458526611328,64.32537643276915,14.881613303203972,3375398400
resnet152_32x32_128_elegant_no,446.92686869173633,0.5608870058643575,70.96460644079714,68.68231783107835,194.7635617742733,85.99238276968197,6.294170504321857,15.073554856436592,2448811520
bert-base_32x32_32_naive_no,315.44958815282706,0.4956868230080118,26.14619050707136,26.670078842007385,59.868712814486756,176.4224013503717,19.81484889984131,4.416696879328514,17632355840
bert-base_32x32_32_reweight_no,266.0656315939767,0.5070092726726921,27.176458008435308,27.139889950654943,61.3879208662072,94.90390943021191,20.948232436666682,4.748553645854094,6681981440
bert-base_32x32_32_elegant_no,170.772452743686,0.49009615061234457,27.722791749603893,29.875492563053054,51.074861351324586,52.07649275721336,3.3182283250653013,4.499943888917262,2370262016
bert-large_32x32_16_naive_no,558.0685527957215,0.517976527311364,49.05923775264195,49.56168057967206,113.26337347225267,294.54616137913297,39.48803823821399,8.546666223175672,26005061120
bert-large_32x32_16_reweight_no,495.5164413062894,0.533554018760214,50.906779814739615,50.08216293490663,115.40411929694973,175.10647919713233,42.48129105081364,9.180090865310358,6589745664
bert-large_32x32_16_elegant_no,296.5154623498722,0.48705996299276544,54.60814797148413,48.16900467386051,86.49095521654401,88.18578928344104,7.633434159415109,8.342560456723582,6181445120
deepspeech_32x32_16_naive_no,374.60530290798266,0.4645610342220384,27.01609231987778,22.404892104012625,47.983196316933146,264.9637412051765,7.286687286532655,4.119318358752192,20664493056
deepspeech_32x32_16_reweight_no,211.82251219846765,0.4775864737374442,26.57996635047757,21.693443765445632,45.255758324447946,84.57333457713224,7.434939851566237,4.17354155559929,10581057024
deepspeech_32x32_16_elegant_no,216.07580720161906,1.2849253051135006,40.219827574126576,23.804251028566945,87.25619111742292,54.44017170886604,4.1025141599226975,4.4820941224390145,10572347392
gnmt_32x32_16_naive_no,395.69444072489836,0.48893568467120735,65.62699590410504,71.48855316395662,38.94727570669992,206.04930848491435,8.043155378224899,4.542917621378996,23197546496
gnmt_32x32_16_reweight_no,394.3575061097437,0.6042816201034857,69.97108459472656,71.0802224217629,38.90130957778619,177.49323650282255,8.11678779368498,4.540528569902692,6913992192
gnmt_32x32_16_elegant_no,253.99567642990425,0.5934627688660914,87.52338010437634,71.89935810711918,28.419334061291753,55.8946796144758,4.535128109309138,4.622770815479512,4896675328
