,Total,Data loading,Forward,Backward activation,Backward weight,Clip/reduce,Add noise,Update,Peak memory usage
bert-large_128x128_16_naive_no,717.895186677271,0.5000294471273616,133.66718438206885,131.24066226336421,160.76300825391496,242.71382361042257,39.67160108138104,8.412721205730827,25580376064
bert-large_128x128_16_reweight_no,882.5250353131976,0.5147359809096979,130.93338450606987,131.0350432687876,159.0665505856884,409.59391058707723,41.10862527574812,8.726105398061325,7182277632
bert-large_128x128_16_elegant_no,592.9903254217031,0.49637531747623365,134.0589328688018,129.60919555352658,141.63418701716833,137.66371382499227,39.627690704501404,9.06267701363077,8997670912
bert-large_128x128_16_elegant_int8,707.5213412849271,0.5128797219724072,133.810712366688,130.17143035421566,254.37982759670336,137.27883117052974,41.21990106543716,9.190766178831762,7067170816
bert-large_256x256_16_naive_no,1052.6951113525702,0.499657222202846,252.87365426822583,255.72448360676668,248.2249542158477,244.81513062301948,40.677017095137614,8.894954408918109,25580425216
bert-large_256x256_16_reweight_no,1532.212276847995,0.5105806856739278,248.41586181095667,254.29395266941614,244.1055239463339,733.4301520367057,41.15401482095524,8.729713303702217,13238918144
bert-large_256x256_16_elegant_no,918.718374505335,0.5015718693635902,252.85330597235233,254.10800320761544,226.58280526375285,136.40980239790312,38.855671882629395,8.660618139773,13139126784
bert-large_256x256_16_elegant_int8,1132.4133240446752,0.5130865135971381,254.7415421933544,256.0755233375394,432.93557877443277,139.1013280128946,39.78347535036048,8.349810327802386,13277673472
bert-large_512x512_8_naive_no,1009.1946222344224,0.5587363729671556,279.67113621380867,295.5748718612048,254.75154360946343,130.39563383374895,38.899073795396454,8.42405095392344,16959426048
bert-large_512x512_8_reweight_no,1624.43559267083,0.5629597877969548,274.178714168315,287.22107167146646,239.8437650836244,771.698319182104,40.84379575690445,8.92214872399155,16728546304
bert-large_512x512_8_elegant_no,921.8195068592928,0.50148428702841,277.4371370977285,287.65677675908927,220.17653297891422,87.63919289258061,39.160436513472575,8.51895857830437,16875495936
bert-large_512x512_8_elegant_int8,1124.0199293409075,0.5231268551884866,276.83716647478997,288.4716476712908,421.16517545739,88.12375843281649,38.92523415234624,9.074313299996513,16900608000
gnmt_32x32_16_naive_no,360.13578152169987,0.4842670596375757,67.23348705136046,58.36625731721216,36.10798290797642,185.11209439258187,8.16807698230354,4.5385920271581535,23198496768
gnmt_32x32_16_reweight_no,335.3361012984295,0.4934023837653958,65.29834075849884,58.74341361376704,36.520785214949626,161.58873937567887,7.9966199641325035,4.4995424698810185,4816578560
gnmt_32x32_16_elegant_no,229.27070637138522,0.4858751686251893,67.22988157856221,72.14987277984619,32.86968388849375,43.65775083035839,8.158000148072535,4.513224776910276,4884017664
gnmt_32x32_16_elegant_int8,258.9468591067256,0.5323108361691845,88.8215887303255,60.936377972972636,50.740548892897,43.55542827139095,9.58971831263328,4.553758368200185,4608484864
gnmt_64x64_16_naive_no,506.79844982770027,0.4900766878711934,121.90766723788515,137.98620019640242,49.66114491832499,183.93496104649134,8.139315916567433,4.5357018100972075,23265139200
gnmt_64x64_16_reweight_no,589.4854020099251,0.5635704313005719,128.03781032562256,110.13455050332206,48.08018158893196,289.74776122034814,8.155389707915637,4.573440065189284,5448305152
gnmt_64x64_16_elegant_no,381.31156259653517,0.47173305433623647,123.68416056341054,139.13001332964217,46.29939840277847,59.08774167664197,7.938015217683753,4.499184842012366,5460890624
gnmt_64x64_16_elegant_int8,400.1310747496936,0.48613548278808594,115.49350436852903,137.58554263990752,75.8353027421601,57.92745730341697,8.084805644288355,4.502668672678422,4805167104
gnmt_128x128_16_naive_no,753.1899481403584,0.5295738881948043,248.242550966691,228.7000660993615,77.99758716505401,184.7695087899967,8.279131383311991,4.541973678433165,23394082304
gnmt_128x128_16_reweight_no,1079.986912863595,0.5444093626372668,239.381734205752,213.79112467473868,77.30580349357761,536.2461781015202,7.9814682201463345,4.539265924570512,7114952192
gnmt_128x128_16_elegant_no,599.1993631635394,0.5010974650480309,214.70609489752323,219.96747474281156,74.85384633589764,76.66285935226752,7.8114636090337015,4.504821738418268,7032492544
gnmt_128x128_16_elegant_int8,670.4094482927907,0.4911252430507115,220.23502174688846,220.18807518238924,140.2079670380573,76.55314099058813,8.01501955304827,4.5047803800933215,8936917504
gnmt_256x256_16_naive_no,1342.0855926007641,0.5116073452696508,457.77163213613085,546.8921904661217,140.26834770124785,183.97559438432967,7.98317120999706,4.541005407060895,24650817536
gnmt_256x256_16_reweight_no,2333.9494345139483,0.5461999348231724,459.9031234274105,558.8283246877243,139.55174903480375,1162.3071286143088,8.056312191243075,4.516959190368652,17575156224
gnmt_256x256_16_elegant_no,1189.2609863865132,0.5632711916553731,496.9603747737651,467.3729843022872,134.8190650745314,76.9570025424568,7.867263287914042,4.518280223924286,18284005888
gnmt_256x256_16_elegant_int8,1960.7889749565902,0.6056123850296955,456.21814046587264,784.8086770699948,629.3270700610414,77.04386222605802,8.006504603794642,4.551420406419403,26929943040
gnmt_512x512_4_naive_no,1684.3255369030699,0.5190980677701988,816.3368142381006,727.296452133023,76.82689841912718,50.60436044420515,8.076327187674385,4.544912552346989,17943275520
gnmt_512x512_4_reweight_no,3639.5415189314863,0.5356632933324698,779.638942407102,964.9081838374235,76.88862693553068,1804.8179782166774,8.006086154859894,4.517066235444983,16338006528
gnmt_512x512_4_elegant_no,1687.0256029829686,0.48842965340127753,819.0045235108356,757.8881054508443,73.74739722816311,23.294493130275182,7.903772957470952,4.518032073974609,16695429632
gnmt_512x512_4_elegant_int8,2690.3452216362466,0.5066151521643814,838.5711300129793,1349.8443365097046,464.79885208363436,23.886971960262375,8.011584379235092,4.512672521630112,25847927296
deepspeech_32x32_16_naive_no,348.1184438783295,0.45070356252242105,26.845104840337015,21.569054953906,42.754647683124155,245.08129577247465,7.208050513754086,4.106205336901606,20664493056
deepspeech_32x32_16_reweight_no,186.88961924338827,0.4297932799981565,28.748728791061712,21.56198754602549,42.24183364790313,82.21830640520368,7.364718281492895,4.170249919502103,10583416320
deepspeech_32x32_16_elegant_no,138.58425373933753,0.4851428829893774,26.582092654948333,21.613176988095653,42.902350737124074,35.21254854786153,7.39996287287498,4.180504351246114,10583172608
deepspeech_32x32_16_elegant_int8,142.32375670452507,0.4303139083239497,26.358035145973673,21.59571647644043,47.877651350838796,34.24620258564852,7.420792871591996,4.180115096423091,10581848576
deepspeech_64x64_16_naive_no,397.31663830426277,0.47138515783815965,49.34709655995272,39.49049784212696,52.100675446646555,244.40041610172815,7.2739635195050925,4.126779887141014,20665933824
deepspeech_64x64_16_reweight_no,280.6063671501315,0.4720298611387915,47.17847279139927,39.24477830225108,51.63244082003224,130.2541664668492,7.447773096512775,4.218339920043945,10766197248
deepspeech_64x64_16_elegant_no,193.75085830688477,0.4959836298105668,47.33602124817517,39.32119145685313,50.63491081704899,44.115723940790915,7.440939241526078,4.188698165270747,10763722240
deepspeech_64x64_16_elegant_int8,197.818855850064,0.455547352226413,47.25915315199872,39.394439483175475,55.691517284938264,43.232215278002684,7.408166418270189,4.162518345579809,10759754240
deepspeech_128x128_16_naive_no,502.3069333057014,0.5206842811740174,90.32447484074807,75.27846462872563,81.07816443151357,243.66437902255933,7.227912241098832,4.10681354756258,20666685440
deepspeech_128x128_16_reweight_no,485.56301301839403,0.5564178739275251,90.35731821644063,75.22639449761839,80.29653831404083,227.4022540267633,7.38775973417321,4.180550575256348,11132185088
deepspeech_128x128_16_elegant_no,319.79942321777344,0.5368943117102798,90.43877465384347,75.65977378767364,80.73358792674784,60.83541698845065,7.270134225183604,4.121892306269432,11125247488
deepspeech_128x128_16_elegant_int8,327.9561996459961,0.5209008041693239,90.67942658249213,75.78920344917141,90.22627038371806,59.279865887700296,7.173618491815061,4.0841637825479316,11117302784
deepspeech_256x256_16_naive_no,723.2278196179137,0.642148815855688,176.08518259865897,147.28273420917745,142.8493188352001,244.9444021497454,7.217273420217086,4.1104311845740495,20667860992
deepspeech_256x256_16_reweight_no,900.9878440779082,0.6665988844268176,177.91323515833642,147.01566404225875,142.49804798437626,421.3924043032588,7.23719596862793,4.115547452654157,11864390144
deepspeech_256x256_16_elegant_no,562.2761298199089,0.6635018757411412,176.13000529153007,149.02435760108793,141.92348704046134,83.02020543935348,7.220560190628986,4.097018923078265,11847642624
deepspeech_256x256_16_elegant_int8,582.2823777490732,0.6523643221173968,176.00255109825912,149.20734629339103,161.64530251950634,83.19451118002132,7.279140608651297,4.107866968427386,11831744512
deepspeech_512x512_16_naive_no,1167.5802347611407,0.9238038744245257,348.8038924275612,293.2555699835018,269.1528797149658,243.99967826142603,7.229573872624611,4.120264734540667,23195739136
deepspeech_512x512_16_reweight_no,1755.9658264627262,0.9429868386716259,356.53041090284074,294.09591275818497,268.9827972528886,823.7707590570255,7.337176069921377,4.160781295932069,13329259008
deepspeech_512x512_16_elegant_no,1007.6975798120304,0.8971569489459602,348.64201594372184,297.1859635138998,266.53375650911914,82.96837419393111,7.193818384287309,4.078823692944585,13291482624
deepspeech_512x512_16_elegant_int8,1049.2303468743148,0.9139362646608936,348.82044792175293,299.2222260455696,305.37171840667725,83.27029993096177,7.309519514745595,4.1300788217661335,13259677696
