,Total,Data loading,Forward,Backward activation,Backward weight,Clip/reduce,Add noise,Update,Peak memory usage
resnet18_32x32_512_naive_no,184.06493566474137,1.0259881311533403,9.850609059236488,17.59476564368423,86.41942423217151,57.585071544257964,9.12555626460484,2.0302315147555605,24300687872
resnet18_32x32_512_reweight_no,190.969104669532,1.0841209061291752,9.018550113755829,17.61800902230399,86.81209963195178,33.554030924427266,6.914343152727399,1.6079922111666933,5183455232
resnet18_32x32_512_elegant_no,130.98307288422876,0.9687238810013752,9.905017152124522,17.999009210236217,63.99389932593521,34.112337774159954,1.102177778068854,2.120679738570233,1531778048
resnet50_32x32_256_naive_no,290.1021461097562,0.7247073309762138,25.552907768560914,32.53976179628956,134.07303605760848,67.325944803199,23.474063192095077,5.527501203575913,26572384256
resnet50_32x32_256_reweight_no,346.28637712828964,0.6966785508759168,25.37695242434132,33.865264483860564,142.13446938261694,67.37799547156509,23.63246557663898,5.761652576680086,3085683712
resnet50_32x32_256_elegant_no,196.8865443249138,0.7044587816510882,22.24654080916424,32.470963439162894,94.67781216757638,39.775714270922606,1.696462831022788,3.9799310723129584,1530182144
resnet152_32x32_128_naive_no,599.2082746661439,0.6024156297956195,63.0922049892192,66.63875433863426,315.2565250591356,84.93488418812655,54.3809496626562,11.625572126738879,31559754752
resnet152_32x32_128_reweight_no,781.1490516273343,0.6180442109399912,61.90135041061713,71.39928243598159,335.3571940441521,158.97205167887162,53.75096749286262,12.168317425007723,2169798144
resnet152_32x32_128_elegant_no,419.97621254045134,0.5434070314679827,71.02388265181561,69.63461029286287,191.98046797149036,61.41897108116928,6.43528256428485,15.361167946640325,2448745984
bert-base_32x32_32_naive_no,292.90057201774755,0.49827050189582667,25.9880289739492,30.119309619981415,62.35700724076251,148.9302090236119,19.679249549398616,4.24587969877282,15421094912
bert-base_32x32_32_reweight_no,231.931564759235,0.4845079110593212,25.702452173038406,27.20411456361109,58.37567971677196,66.74320113902189,20.096983228410995,4.579466216418208,3831570944
bert-base_32x32_32_elegant_no,150.7128452768131,0.4837731925808654,27.21535672946852,29.917532083939534,48.347799768253246,35.42993551371049,3.0540211638625787,5.0406869576901805,2369999872
bert-large_32x32_16_naive_no,509.5024230528851,0.514251845223563,51.72075787369086,49.717494419642854,107.28173353234116,242.88940672971765,44.888622906743265,10.51409877076441,25580339200
bert-large_32x32_16_reweight_no,482.1222971896736,0.5340770799286512,54.453523791566184,56.1005096046292,119.70979826790946,138.9954698329069,45.36977349495401,10.417804426076462,4689479680
bert-large_32x32_16_elegant_no,275.47575016410985,0.5299315160634567,51.81716412914042,54.730067447740204,90.58672441755023,59.53166050813636,7.6082358700888495,8.508154324122838,6181445120
deepspeech_32x32_16_naive_no,409.0442827769688,0.5697912099410076,80.42011698898004,24.579967771257675,48.0890298376278,243.32711891252168,7.601852319678482,4.235968297841597,20664493056
deepspeech_32x32_16_reweight_no,190.8403002485937,0.4440740663178113,26.600385198787766,21.69051948858767,44.53032114067856,64.3384651261933,7.466167819743254,4.196471097517986,10581057024
deepspeech_32x32_16_elegant_no,133.06455222927795,0.4620600719841159,26.620760255930374,21.597906034819935,43.13061965241724,33.02283832005092,3.639321439120234,4.197697250210509,10573297664
gnmt_32x32_16_naive_no,366.01268272010645,0.5006960460117885,70.69719081022302,61.42817711343571,36.72885164922597,183.5184827142832,8.276720436251892,4.552140527841996,23199643648
gnmt_32x32_16_reweight_no,375.99931687724836,0.5545372865637954,86.77221804249044,56.954444671163756,36.9337797164917,157.2246940768495,9.58512510572161,4.568807932795311,4816857600
gnmt_32x32_16_elegant_no,200.62524931771415,0.4695434959567323,66.51920688395597,58.33228996821812,25.902148188376913,40.50352729096704,4.012456752816025,4.508728883704361,4894578176
